,0,1
2175,potter story of good conquering evil and friendships that are formed along way,1
2176,potter rocks,1
2177,love potter,1
2178,love potter   books are much better than movies,1
2179,but also love potter books,1
2180,  dies   love potter,1
2181,love potter,1
2182,but you know what enjoy most reading or watching anything potter related during winter more specifically when christmas tree up and its snowing outside,1
2183,and love potter and it would devastate me not to be included,1
2184,love your coloured potter too,1
2185,love intellectual potter debates,1
2186,irrespective of whether she writes them or not am sure that potter legacy in good hands and sure hope that grand finale lives up to hype,1
2187,love potter,1
2188,love potter but right now hate it   me younger siss watching it,1
2189,that loves potter,1
2190,if there s one thing love as much as potter its avatar,1
2191,really like potter sports day messiah complex and stopped by police stories too as you can see like longer ones,1
2192,love potter but every few months or so ill go through intense potter phase,1
2193,idk why but potter icons are always funniest,1
2194,like potter,1
2195,am glad that you enjoyed it and yes am big potter fan and fan of childrens literature,1
2196,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2197,story of potter deep and profound one and love potter,1
2198,potter awesome do nt care if anyone says differently,1
2199,love potter,1
2200,love potter,1
2201,love potter,1
2202,am going to start reading potter series again because that one awesome story,1
2203,too like potter,1
2204,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2205,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
2206,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2207,story of potter deep and profound one and love potter,1
2208,potter awesome do nt care if anyone says differently,1
2209,love potter,1
2210,love potter,1
2211,love potter,1
2212,am going to start reading potter series again because that one awesome story,1
2213,too like potter,1
2214,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2215,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
2216,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2217,story of potter deep and profound one and love potter,1
2218,potter awesome do nt care if anyone says differently,1
2219,love potter,1
2220,love potter,1
2221,love potter,1
2222,am going to start reading potter series again because that one awesome story,1
2223,too like potter,1
2224,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2225,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
2226,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2227,story of potter deep and profound one and love potter,1
2228,potter awesome do nt care if anyone says differently,1
2229,love potter,1
2230,love potter,1
2231,love potter,1
2232,am going to start reading potter series again because that one awesome story,1
2233,too like potter,1
2234,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2235,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
2236,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2237,story of potter deep and profound one and love potter,1
2238,potter awesome do nt care if anyone says differently,1
2239,love potter,1
2240,love potter,1
2241,love potter,1
2242,am going to start reading potter series again because that one awesome story,1
2243,too like potter,1
2244,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2245,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
2246,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2247,story of potter deep and profound one and love potter,1
2248,potter awesome do nt care if anyone says differently,1
2249,love potter,1
2250,love potter,1
2251,love potter,1
2252,am going to start reading potter series again because that one awesome story,1
2253,too like potter,1
2254,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2255,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
2256,because would like to make friends who like same things like and really like potter so thought that joining community like this would be good start,1
2257,story of potter deep and profound one and love potter,1
2258,potter awesome do nt care if anyone says differently,1
2259,love potter,1
2260,love potter,1
2261,love potter,1
2262,am going to start reading potter series again because that one awesome story,1
2263,too like potter,1
2264,want to be here because love potter and really want place where people take it serious but it still so much fun,1
2265,love potter series if you can count that as     book also catcher in tye jane eyre virgin suicides yeah,1
